WAST,BP,DP,Dta,Dts,Dtx,EV,EV10,QFE,QFF,QNH,RF,RF10,RH,S,SR,Ss,Sx,T,Wd,Ws
1/28/2022 22:20,1006.5,12.3,178,11,176,647.48,0.11,1006.6,1010,1010.2,0,0,45.61,1.2,2.4,0.4,2,24.8,163,1.33
1/28/2022 22:30,1006.5,12.2,184,13,147,647.6,0.12,1006.6,1010,1010.2,0,0,45.8,1.3,2.4,0.4,2.3,24.61,185,1.78
1/28/2022 22:40,1006.5,12,185,9,193,647.71,0.11,1006.6,1010.1,1010.2,0,0,46.3,1.1,2.3,0.3,1.8,24.28,191,1.11
1/28/2022 22:50,1006.5,11.5,174,10,161,647.82,0.11,1006.6,1010.1,1010.2,0,0,45.07,1.1,2.4,0,1.7,24.2,165,0.89
1/28/2022 23:00,1006.5,10.5,154,16,123,647.95,0.13,1006.6,1010,1010.2,0,0,39.32,1.3,2.4,0.3,2.2,25.37,154,1
1/28/2022 23:10,1006.4,10.2,158,14,193,648.08,0.13,1006.5,1009.9,1010.1,0,0,38.07,1.1,2.4,0,1.7,25.49,165,0.67
1/28/2022 23:20,1006.4,9.7,148,15,146,648.19,0.11,1006.5,1009.9,1010.1,0,0,38.1,0.8,2.4,0.3,1.6,24.98,106,1.33
1/28/2022 23:30,1006.4,8.7,139,15,134,648.33,0.14,1006.5,1009.9,1010.1,0,0,34.42,1.2,2.4,0.4,2.2,25.53,180,0.78
1/28/2022 23:40,1006.4,7.8,131,22,113,648.54,0.21,1006.5,1009.9,1010.1,0,0,29.06,2.2,2.3,0.9,4.1,27.36,112,2.22
1/28/2022 23:50,1006.3,7.3,134,28,137,648.79,0.25,1006.4,1009.8,1010,0,0,27.16,2.7,2.3,0.9,5.3,27.94,100,3.66
1/29/2022 0:00,1006.2,7.6,129,30,125,649.08,0.29,1006.3,1009.7,1009.9,0,0,27.48,3.4,2.4,1.1,6,28.13,179,2.78
1/29/2022 0:10,1006.1,7.9,128,24,146,649.38,0.3,1006.2,1009.6,1009.8,0,0,28.36,3.6,2.4,1.2,7.2,27.9,123,4.88
1/29/2022 0:20,1006,8.4,122,22,102,649.66,0.28,1006.1,1009.5,1009.7,0,0,29.34,3.3,2.3,0.9,6,27.88,135,2.78
1/29/2022 0:30,1006,8.8,131,24,60,649.88,0.22,1006.1,1009.5,1009.7,0,0,30.78,2.4,2.3,1,5.2,27.53,143,2.89
1/29/2022 0:40,1006.1,9.3,124,22,130,650.07,0.19,1006.2,1009.6,1009.8,0,0,32.75,2,2.4,0.8,4.3,27.01,113,1.44
1/29/2022 0:50,1006.1,9.9,123,28,109,650.31,0.24,1006.2,1009.6,1009.8,0,0,34,3,2.3,1,5.6,27.14,116,2
1/29/2022 1:00,1006.2,10.4,128,23,122,650.52,0.21,1006.3,1009.7,1009.9,0,0,35.48,2.6,2.3,1.1,5,26.9,142,3.55
1/29/2022 1:10,1006,10.9,122,25,136,650.72,0.2,1006.1,1009.5,1009.7,0,0,37.58,2.6,2.4,1,4.9,26.53,101,2.89
1/29/2022 1:20,1005.9,11.6,117,24,88,650.91,0.19,1006,1009.4,1009.6,0,0,39.4,2.4,2.3,1.2,5.2,26.51,134,3
1/29/2022 1:30,1005.9,11.6,123,24,122,651.11,0.2,1006,1009.4,1009.6,0,0,40.44,2.7,2.3,0.9,4.9,26.11,144,2.11
1/29/2022 1:40,1005.8,11.8,125,23,97,651.32,0.21,1005.9,1009.3,1009.5,0,0,40.68,3.1,2.3,1.2,7.4,26.21,118,2.66
1/29/2022 1:50,1005.8,11.8,126,23,151,651.51,0.19,1005.9,1009.3,1009.5,0,0,41.64,2.7,2.4,1.1,4.6,25.85,145,2
1/29/2022 2:00,1005.7,12,111,26,89,651.69,0.18,1005.8,1009.2,1009.4,0,0,42.49,2.6,2.3,0.8,4.4,25.68,92,3.33
1/29/2022 2:10,1005.7,11.9,107,28,91,651.92,0.23,1005.8,1009.2,1009.4,0,0,42.52,3.6,2.4,0.9,5.7,25.62,122,4.44
1/29/2022 2:20,1005.7,11.9,101,23,102,652.13,0.21,1005.8,1009.2,1009.4,0,0,42.78,3.3,2.4,1.2,6,25.52,89,1.33
1/29/2022 2:30,1005.6,12,113,23,90,652.31,0.18,1005.7,1009.1,1009.3,0,0,43.43,2.7,2.3,1,5.2,25.29,132,2.22
1/29/2022 2:40,1005.4,12,122,22,119,652.47,0.16,1005.5,1008.9,1009.1,0,0,44.41,2.3,2.4,0.8,4.1,24.97,118,4.11
1/29/2022 2:50,1005.4,11.9,112,26,54,652.65,0.18,1005.5,1008.9,1009.1,0,0,44.41,2.8,2.3,1,5.4,24.87,97,3
1/29/2022 3:00,1005.3,11.9,108,22,100,652.84,0.19,1005.4,1008.8,1009,0,0,44.5,3.1,2.3,1,5.6,24.77,84,3.33
1/29/2022 3:10,1005.2,11.9,104,25,90,653.02,0.18,1005.3,1008.7,1008.9,0,0,44.6,2.8,2.4,0.9,5.1,24.74,108,2.78
1/29/2022 3:20,1005.1,12.1,104,21,115,653.23,0.21,1005.2,1008.6,1008.8,0,0,44.77,3.4,2.4,0.9,6.1,24.89,78,3.44
1/29/2022 3:30,1005,11.9,100,23,86,653.47,0.24,1005.1,1008.5,1008.7,0,0,44.67,4.1,2.4,1.2,7.4,24.7,98,4.66
1/29/2022 3:40,1004.9,12,98,25,79,653.69,0.22,1005,1008.4,1008.6,0,0,44.95,3.7,2.4,1.1,6.3,24.7,128,3
1/29/2022 3:50,1004.9,12.1,98,24,104,653.88,0.19,1005,1008.4,1008.6,0,0,45.66,3.1,2.4,1,6.1,24.56,108,4.11
1/29/2022 4:00,1005,12.4,93,25,92,654.03,0.15,1005.1,1008.5,1008.7,0,0,46.52,2.2,2.3,0.6,3.8,24.65,53,1.11
1/29/2022 4:10,1005.1,12,99,18,110,654.15,0.12,1005.2,1008.6,1008.8,0,0,47.01,1.6,2.4,0.6,2.9,23.99,98,1.22
1/29/2022 4:20,1005.2,12.4,105,20,77,654.3,0.15,1005.3,1008.7,1008.9,0,0,47.67,2.2,2.3,0.7,3.8,24.19,142,2.33
1/29/2022 4:30,1005.2,12.4,113,24,117,654.44,0.14,1005.3,1008.8,1008.9,0,0,48.84,2.2,2.4,0.4,3.8,23.83,81,2
1/29/2022 4:40,1005.4,12.6,98,19,56,654.6,0.16,1005.5,1009,1009.1,0,0,48.99,2.8,2.4,0.8,4.2,23.96,66,3.11
1/29/2022 4:50,1005.3,12.2,94,15,75,654.75,0.15,1005.4,1008.9,1009,0,0,49.19,2.4,2.4,0.7,3.9,23.47,96,2.11
1/29/2022 5:00,1005.3,12.2,89,19,85,654.89,0.14,1005.4,1008.9,1009,0,0,49.23,2.2,2.4,0.4,3.2,23.43,74,1.44
1/29/2022 5:10,1005.4,12.6,91,13,94,655.02,0.13,1005.5,1009,1009.1,0,0,49.91,2,2.4,0.6,3.4,23.69,108,2
1/29/2022 5:20,1005.6,12.5,85,16,66,655.15,0.13,1005.7,1009.2,1009.3,0,0,50.05,2.1,2.4,0.7,4.3,23.53,85,2.33
1/29/2022 5:30,1005.7,12.3,86,15,94,655.28,0.13,1005.8,1009.3,1009.4,0,0,49.93,2,2.4,0.4,3.2,23.34,92,2.11
1/29/2022 5:40,1005.8,12.5,89,14,101,655.41,0.13,1005.9,1009.4,1009.5,0,0,50.21,2,2.4,0.7,3.2,23.42,111,3
1/29/2022 5:50,1005.8,12.3,93,14,94,655.57,0.16,1005.9,1009.4,1009.5,0,0,49.81,2.7,2.4,0.9,4.8,23.34,64,2.78
1/29/2022 6:00,1005.9,12.3,89,16,66,655.73,0.16,1006,1009.5,1009.6,0,0,49.62,2.9,2.4,0.6,4.6,23.47,69,2.55
1/29/2022 6:10,1006,12.6,87,19,82,655.92,0.19,1006.1,1009.6,1009.7,0,0,48.89,3.6,2.4,1,5.6,23.95,99,3.44
1/29/2022 6:20,1006,12.5,86,21,91,656.15,0.23,1006.1,1009.6,1009.7,0,0,48.62,4.4,2.3,1.2,6.5,24.03,92,4.55
1/29/2022 6:30,1006.1,12.9,85,18,54,656.35,0.2,1006.2,1009.6,1009.8,0,0,48.8,3.8,2.3,0.8,5.8,24.32,83,3.89
1/29/2022 6:40,1006.2,12.9,89,22,82,656.54,0.19,1006.3,1009.7,1009.9,0,0,47.14,3.2,2.3,1.2,6.2,24.94,98,4.88
1/29/2022 6:50,1006.2,12.7,88,19,83,656.77,0.23,1006.3,1009.7,1009.9,0,0,46.24,4.1,2.1,0.9,6.2,25.08,87,3.66
1/29/2022 7:00,1006.3,12.9,86,20,72,656.98,0.21,1006.4,1009.8,1010,0,0,45.53,3.6,2.1,1.1,5.6,25.54,105,3.33
1/29/2022 7:10,1006.2,12.6,89,24,92,657.22,0.24,1006.3,1009.7,1009.9,0,0,44.57,4,2,1.2,6.5,25.52,123,3.33
1/29/2022 7:20,1006.4,13.2,85,21,90,657.46,0.24,1006.5,1009.9,1010.1,0,0,44.54,4.1,2,1.2,7.8,26.25,120,3
1/29/2022 7:30,1006.4,12.8,74,20,77,657.68,0.22,1006.5,1009.9,1010.1,0,0,44.12,3.6,2,1.2,5.9,25.95,53,2.89
1/29/2022 7:40,1006.4,13,82,20,97,657.95,0.27,1006.5,1009.9,1010.1,0,0,43.05,4.6,2,1.2,7.8,26.55,73,5.77
1/29/2022 7:50,1006.4,13,89,22,103,658.22,0.27,1006.5,1009.9,1010.1,0,0,42.27,4.3,2,1.4,7.3,26.9,70,3.77
1/29/2022 8:00,1006.4,13,84,17,125,658.49,0.27,1006.5,1009.9,1010.1,0,0,41.47,4.2,2,1.4,6.9,27.18,73,2.89
1/29/2022 8:10,1006.4,13.1,89,18,88,658.74,0.25,1006.5,1009.9,1010.1,0,0,39.79,3.6,2,0.9,5.3,28,72,3
1/29/2022 8:20,1006.2,13.4,74,17,72,658.98,0.24,1006.3,1009.7,1009.9,0,0,38.47,3.3,1.8,0.9,5.3,28.93,69,3.33
1/29/2022 8:30,1006.2,13.2,66,19,43,659.26,0.28,1006.3,1009.7,1009.9,0,0,37.61,4,1.8,1.2,7.3,29.08,51,3.33
1/29/2022 8:40,1006.2,13.3,75,20,86,659.57,0.31,1006.3,1009.7,1009.9,0,0,35.78,4.2,1.7,1.2,6.4,30.09,59,3.66
1/29/2022 8:50,1006.2,13.1,72,22,85,659.88,0.31,1006.3,1009.7,1009.9,0,0,34.65,4.1,1.7,1.2,7,30.42,65,4.88
1/29/2022 9:00,1006.1,12.9,62,20,70,660.23,0.35,1006.2,1009.6,1009.8,0,0,34.3,4.8,1.7,1.3,8.1,30.42,49,5
1/29/2022 9:10,1005.9,13.5,68,23,63,660.55,0.32,1006,1009.4,1009.6,0,0,33.49,4.1,1.8,1.1,6.7,31.44,126,2.89
1/29/2022 9:20,1006,13.3,73,24,91,660.86,0.31,1006.1,1009.5,1009.7,0,0,32.64,3.9,1.7,1.2,7,31.72,73,3.22
1/29/2022 9:30,1005.9,13.3,71,21,71,661.24,0.38,1006,1009.4,1009.6,0,0,32.64,5.1,1.7,1.3,8.3,31.66,74,5
1/29/2022 9:40,1006,13.6,64,19,56,661.59,0.35,1006.1,1009.4,1009.7,0,0,32.11,4.4,1.7,0.9,7.2,32.38,73,3.33
1/29/2022 9:50,1005.9,13.7,62,25,74,661.91,0.32,1006,1009.3,1009.6,0,0,31.47,3.8,1.7,1.2,6.5,32.84,89,4
1/29/2022 10:00,1006,13.4,73,21,76,662.29,0.38,1006.1,1009.4,1009.7,0,0,30.16,4.7,1.5,1.1,7.1,33.28,56,5.11
1/29/2022 10:10,1005.9,13.7,72,23,81,662.65,0.36,1006,1009.3,1009.6,0,0,29.61,4.2,1.7,1.2,7,33.94,149,2.22
1/29/2022 10:20,1005.8,14,70,25,81,662.99,0.34,1005.9,1009.2,1009.5,0,0,28.34,3.8,1.5,1.2,6.5,35.04,78,4.88
1/29/2022 10:30,1005.8,14.1,45,28,82,663.32,0.33,1005.9,1009.2,1009.5,0,0,27.41,3.4,1.7,1.1,6.9,35.78,18,3
1/29/2022 10:40,1005.8,13.7,44,34,62,663.63,0.31,1005.9,1009.2,1009.5,0,0,26.22,3,1.7,1.2,6,36.1,52,2.78
1/29/2022 10:50,1005.7,13.8,53,30,69,663.92,0.29,1005.8,1009.1,1009.4,0,0,26.32,2.8,1.7,0.8,4.7,36.13,13,3.11
1/29/2022 11:00,1005.6,14,60,38,81,664.19,0.27,1005.7,1009,1009.3,0,0,25.36,2.4,1.7,1.1,4.9,37.03,95,2.22
1/29/2022 11:10,1005.5,13.8,45,26,37,664.48,0.29,1005.6,1008.9,1009.2,0,0,25.65,2.6,1.7,0.9,4.1,36.65,85,3.22
1/29/2022 11:20,1005.4,14.1,14,31,311,664.78,0.3,1005.5,1008.8,1009.1,0,0,25.07,2.7,1.7,1.1,5.4,37.35,66,1.22
1/29/2022 11:30,1005.4,13.8,19,29,59,665.05,0.27,1005.5,1008.8,1009.1,0,0,24.66,2.3,1.7,0.9,4.3,37.3,1,3.33
1/29/2022 11:40,1005.3,14.1,15,37,34,665.3,0.25,1005.4,1008.7,1009,0,0,24.24,2,1.7,0.8,3.9,38,15,2.55
1/29/2022 11:50,1005.2,14.1,19,34,48,665.56,0.26,1005.3,1008.6,1008.9,0,0,25.3,2.2,1.7,0.9,4.7,37.18,92,2.11
1/29/2022 12:00,1005.2,14.3,54,54,41,665.75,0.19,1005.3,1008.6,1008.9,0,0,24.62,1.1,1.7,0.4,2,37.97,304,1.33
1/29/2022 12:10,1005.1,14,7,51,39,665.99,0.24,1005.2,1008.5,1008.8,0,0,23.85,1.8,1.5,0.8,3.8,38.17,85,0.89
1/29/2022 12:20,1004.9,13.8,64,81,30,666.17,0.18,1005,1008.3,1008.6,0,0,24.44,0.9,1.5,0.7,2.9,37.51,74,1.33
1/29/2022 12:30,1004.8,14.1,330,34,7,666.41,0.24,1004.9,1008.2,1008.5,0,0,22.98,1.7,1.7,0.6,3.3,39.04,366,3
1/29/2022 12:40,1004.7,14,341,42,2,666.61,0.2,1004.8,1008.1,1008.4,0,0,23.14,1.2,1.7,0.8,3,38.77,287,1.33
1/29/2022 12:50,1004.5,14.6,299,91,278,666.81,0.2,1004.6,1007.9,1008.2,0,0,23.08,1.1,1.5,0.4,3.3,39.54,338,1.89
1/29/2022 13:00,1004.4,14.4,296,33,325,667.1,0.29,1004.5,1007.8,1008.1,0,0,22.4,2.3,1.7,0.9,4.4,39.88,318,2.22
1/29/2022 13:10,1004.4,14.6,298,32,324,667.49,0.39,1004.5,1007.8,1008.1,0,0,22.47,3.7,1.7,1.3,6.2,39.97,340,2.33
1/29/2022 13:20,1004.4,14.3,269,37,279,667.8,0.31,1004.5,1007.8,1008.1,0,0,21.97,2.6,1.7,1.1,5.8,40.11,253,2
1/29/2022 13:30,1004.4,15.5,258,39,285,668.08,0.28,1004.5,1007.8,1008.1,0,0,24.78,2.3,1.5,0.8,5,39.26,290,1.67
1/29/2022 13:40,1004.4,17.3,248,40,279,668.32,0.24,1004.5,1007.8,1008.1,0,0,30.28,2.1,1.5,0.7,4.2,37.68,317,2.22
1/29/2022 13:50,1004.3,18.3,248,39,270,668.54,0.22,1004.4,1007.7,1008,0,0,33.69,2.1,1.5,0.4,4,36.91,248,1.44
1/29/2022 14:00,1004.2,16.8,247,37,262,668.77,0.23,1004.3,1007.6,1007.9,0,0,32.06,2.2,1.7,0.8,4,36.03,148,1.67
1/29/2022 14:10,1003.9,17.5,243,39,289,669,0.23,1004,1007.3,1007.6,0,0,31.47,2.1,1.5,0.7,4.1,37.21,274,1.67
1/29/2022 14:20,1003.8,17.2,237,40,274,669.22,0.22,1003.9,1007.2,1007.5,0,0,29.16,1.8,1.5,0.7,3.1,38.27,268,1.67
1/29/2022 14:30,1003.9,17.8,246,40,264,669.48,0.26,1004,1007.3,1007.6,0,0,32.61,2.6,1.5,0.9,5.2,36.92,255,3.22
1/29/2022 14:40,1003.9,18,254,39,268,669.72,0.24,1004,1007.3,1007.6,0,0,35.84,2.6,1.5,1.1,6.2,35.36,212,2.33
1/29/2022 14:50,1003.9,18.3,253,30,274,669.94,0.22,1004,1007.3,1007.6,0,0,36.37,2.3,1.5,0.6,4.3,35.54,179,1.11
1/29/2022 15:00,1003.8,18.5,255,31,285,670.13,0.19,1003.9,1007.2,1007.5,0,0,36.87,1.7,1.5,0.6,3.1,35.49,268,0.89
1/29/2022 15:10,1003.8,18,248,35,284,670.33,0.2,1003.9,1007.2,1007.5,0,0,36.7,2,1.5,0.8,4,35,194,1.78
1/29/2022 15:20,1003.8,17.5,242,36,258,670.53,0.2,1003.9,1007.2,1007.5,0,0,35.47,1.8,1.5,0.3,3.1,34.99,179,2.44
1/29/2022 15:30,1003.7,17.6,248,41,225,670.74,0.21,1003.8,1007.1,1007.4,0,0,35.71,2,1.5,0.6,3.7,35.03,302,2.55
1/29/2022 15:40,1003.6,17.8,244,33,272,670.95,0.21,1003.7,1007,1007.3,0,0,35.65,2,1.5,0.6,3.9,35.24,245,1.44
1/29/2022 15:50,1003.5,17.5,235,38,280,671.15,0.2,1003.6,1006.9,1007.2,0,0,36.31,1.9,1.5,0.6,3.3,34.62,204,2.22
1/29/2022 16:00,1003.5,17.6,238,38,225,671.35,0.2,1003.6,1006.9,1007.2,0,0,36.89,2,1.5,0.7,4.1,34.46,308,2.11
1/29/2022 16:10,1003.5,17.4,244,41,277,671.54,0.19,1003.6,1006.9,1007.2,0,0,38.11,1.9,1.5,0.7,4,33.68,264,3.55
1/29/2022 16:20,1003.5,17,240,38,278,671.74,0.2,1003.6,1006.9,1007.2,0,0,39.02,2.2,1.5,0.3,3.8,32.77,221,1.78
1/29/2022 16:30,1003.4,17.1,244,33,272,671.94,0.2,1003.5,1006.8,1007.1,0,0,38.97,2.2,1.5,0.8,4.1,32.86,219,1.55
1/29/2022 16:40,1003.4,16.7,243,47,277,672.14,0.2,1003.5,1006.8,1007.1,0,0,38.9,2.3,1.5,0.4,3.7,32.52,222,2
1/29/2022 16:50,1003.5,16.5,243,37,257,672.33,0.19,1003.6,1006.9,1007.2,0,0,36.76,1.8,1.5,0.9,4,33.26,215,2
1/29/2022 17:00,1003.6,16.5,241,34,265,672.53,0.2,1003.7,1007,1007.3,0,0,37.54,2.1,1.5,0.6,4,32.89,232,1.67
1/29/2022 17:10,1003.6,17,245,30,252,672.7,0.17,1003.7,1007,1007.3,0,0,37.96,1.6,1.5,0.8,3.2,33.26,210,1.11
1/29/2022 17:20,1003.5,17.1,244,33,290,672.86,0.16,1003.6,1006.9,1007.2,0,0,38.11,1.4,1.5,0.7,3.1,33.29,239,2.55
1/29/2022 17:30,1003.5,16.5,238,32,275,673.05,0.19,1003.6,1006.9,1007.2,0,0,36.03,1.8,1.4,0.8,4.6,33.59,220,1.22
1/29/2022 17:40,1003.5,15.6,213,29,176,673.23,0.18,1003.6,1006.9,1007.2,0,0,32.47,1.4,1.5,0.7,2.6,34.44,173,2.44
1/29/2022 17:50,1003.5,15.3,227,35,194,673.4,0.17,1003.6,1006.9,1007.2,0,0,33.55,1.4,1.5,0.6,2.8,33.55,279,1
1/29/2022 18:00,1003.6,16.8,245,34,262,673.57,0.17,1003.7,1007,1007.3,0,0,39.04,1.7,1.5,0.6,3.9,32.49,280,1.11
1/29/2022 18:10,1003.7,16.8,245,37,250,673.71,0.14,1003.8,1007.2,1007.4,0,0,41.28,1.3,1.7,0.7,2.8,31.58,232,2.33
1/29/2022 18:20,1003.7,16.6,245,33,241,673.85,0.14,1003.8,1007.2,1007.4,0,0,42.29,1.4,1.7,0.6,3.1,30.87,239,2.11
1/29/2022 18:30,1003.7,16.5,247,34,276,674.01,0.16,1003.8,1007.2,1007.4,0,0,43.65,1.9,1.8,0.6,3.6,30.27,265,2.11
1/29/2022 18:40,1003.8,16,248,28,262,674.16,0.15,1003.9,1007.3,1007.5,0,0,44.75,1.8,2,0.8,3.9,29.21,276,1
1/29/2022 18:50,1003.9,16.3,243,33,208,674.3,0.14,1004,1007.4,1007.6,0,0,46.4,1.7,2.1,0.6,3.4,28.94,264,1.55
1/29/2022 19:00,1003.9,15.9,238,28,232,674.42,0.12,1004,1007.4,1007.6,0,0,46.64,1.3,2.1,0.3,2.3,28.41,240,1.55
1/29/2022 19:10,1003.8,15.6,239,32,269,674.54,0.12,1003.9,1007.3,1007.5,0,0,46.77,1.3,2.1,0.4,2.3,28.02,201,1.22
1/29/2022 19:20,1003.8,15.6,238,30,295,674.66,0.12,1003.9,1007.3,1007.5,0,0,47.53,1.4,2.3,0.6,2.7,27.79,297,2
1/29/2022 19:30,1003.9,15.5,230,34,179,674.77,0.11,1004,1007.4,1007.6,0,0,47.81,1.2,2.3,0.4,2.4,27.53,244,1.55
1/29/2022 19:40,1004,15.6,233,25,219,674.87,0.1,1004.1,1007.5,1007.7,0,0,49.48,1,2.3,0.4,2,27.03,255,1
1/29/2022 19:50,1004.2,16.1,225,20,212,674.96,0.09,1004.3,1007.7,1007.9,0,0,51.65,0.8,2.3,0.3,1.8,26.9,222,0.44
1/29/2022 20:00,1004.4,16.2,221,28,198,675.03,0.07,1004.5,1007.9,1008.1,0,0,52.4,0.4,2.3,0.3,1.3,26.8,197,0.33
1/29/2022 20:10,1004.3,15.9,218,14,223,675.1,0.07,1004.4,1007.8,1008,0,0,52.92,0.4,2.3,0,1.2,26.26,243,0.56
1/29/2022 20:20,1004.2,15.8,218,14,194,675.2,0.1,1004.3,1007.7,1007.9,0,0,52.3,1.1,2.4,0,1.8,26.39,219,0.78
1/29/2022 20:30,1004.3,16,221,13,216,675.28,0.08,1004.4,1007.8,1008,0,0,52.8,0.8,2.3,0.3,1.7,26.41,210,0.89
1/29/2022 20:40,1004.5,15.8,217,13,197,675.36,0.08,1004.6,1008,1008.2,0,0,53.71,0.7,2.4,0.4,1.7,25.95,217,0.22
1/29/2022 20:50,1004.6,16,221,7,205,675.42,0.06,1004.7,1008.1,1008.3,0,0,54.71,0.3,2.3,0,0.8,25.84,204,0.22
1/29/2022 21:00,1004.7,15.7,194,21,206,675.47,0.05,1004.8,1008.2,1008.4,0,0,55.05,0,2.3,0,0.2,25.36,179,0
1/29/2022 21:10,1004.7,16,220,15,233,675.52,0.05,1004.8,1008.2,1008.4,0,0,56.45,0,2.4,0,0,25.23,231,0
1/29/2022 21:20,1004.8,15.9,235,2,231,675.57,0.05,1004.9,1008.3,1008.5,0,0,57.23,0,2.4,0,0,24.91,230,0
1/29/2022 21:30,1004.8,15.9,231,1,230,675.62,0.05,1004.9,1008.3,1008.5,0,0,57.75,0,2.4,0,0,24.77,229,0
1/29/2022 21:40,1004.9,16,230,1,230,675.66,0.04,1005,1008.4,1008.6,0,0,59.02,0,2.4,0,0,24.51,229,0
1/29/2022 21:50,1004.7,16.3,230,1,230,675.7,0.04,1004.8,1008.2,1008.4,0,0,59.81,0,2.4,0,0,24.59,228,0
1/29/2022 22:00,1004.7,16.1,230,1,230,675.74,0.04,1004.8,1008.2,1008.4,0,0,60.23,0,2.4,0,0,24.25,228,0
1/29/2022 22:10,1004.6,16.3,230,1,230,675.78,0.04,1004.7,1008.1,1008.3,0,0,61.24,0,2.4,0,0,24.22,228,0
1/29/2022 22:20,1004.5,16.5,247,11,261,675.82,0.04,1004.6,1008,1008.2,0,0,62.86,0.1,2.4,0,0.9,23.96,258,0.78
1/29/2022 22:30,1004.3,17.3,266,5,281,675.87,0.05,1004.4,1007.8,1008,0,0,66.41,0.6,2.4,0.3,1.4,23.96,268,0
1/29/2022 22:40,1004.3,17.5,266,11,234,675.9,0.03,1004.4,1007.8,1008,0,0,66.69,0,2.4,0,0.7,24.06,230,0.22
1/29/2022 22:50,1004.3,17.6,227,3,221,675.94,0.04,1004.4,1007.8,1008,0,0,67.97,0.3,2.4,0,0.8,23.83,220,0.33
1/29/2022 23:00,1004.5,18.3,210,67,225,675.97,0.03,1004.6,1008,1008.2,0,0,69.61,0,2.4,0,0.3,24.17,84,0
1/29/2022 23:10,1004.6,18.2,100,24,83,676.02,0.05,1004.7,1008.1,1008.3,0,0,68.38,0.6,2.4,0.4,1.6,24.4,81,1
1/29/2022 23:20,1004.6,17.8,91,12,81,676.05,0.03,1004.7,1008.1,1008.3,0,0,68.04,0.1,2.4,0,1,24.02,132,0
1/29/2022 23:30,1004.5,17.7,133,1,134,676.08,0.03,1004.6,1008,1008.2,0,0,68,0,2.4,0,0,24,132,0
1/29/2022 23:40,1004.3,17.5,134,1,136,676.11,0.03,1004.4,1007.9,1008,0,0,68.11,0,2.4,0,0,23.7,134,0
1/29/2022 23:50,1004.1,17.3,135,1,136,676.14,0.03,1004.2,1007.7,1007.8,0,0,68.53,0,2.4,0,0,23.43,134,0
1/30/2022 0:00,1003.9,17.5,136,1,136,676.17,0.03,1004,1007.5,1007.6,0,0,69.76,0,2.4,0,0,23.37,134,0
1/30/2022 0:10,1003.9,17.7,136,1,136,676.2,0.03,1004,1007.5,1007.6,0,0,70.19,0,2.4,0,0,23.44,134,0
1/30/2022 0:20,1003.9,17.4,136,4,170,676.23,0.03,1004,1007.5,1007.6,0,0,70.61,0,2.4,0,0,23.04,168,0
1/30/2022 0:30,1003.8,17.5,170,1,171,676.26,0.03,1003.9,1007.4,1007.5,0,0,71.49,0,2.4,0,0,22.88,169,0
1/30/2022 0:40,1003.8,18.3,170,1,171,676.28,0.02,1003.9,1007.4,1007.5,0,0,73.5,0,2.4,0,0,23.35,169,0
1/30/2022 0:50,1003.8,18.4,170,1,171,676.3,0.02,1003.9,1007.4,1007.5,0,0,74.23,0,2.4,0,0,23.21,169,0
1/30/2022 1:00,1003.7,18.1,170,1,171,676.32,0.02,1003.8,1007.3,1007.4,0,0,74.78,0,2.4,0,0,22.78,170,0
1/30/2022 1:10,1003.6,18.3,171,1,172,676.34,0.02,1003.7,1007.2,1007.3,0,0,76.35,0,2.4,0,0,22.7,170,0
1/30/2022 1:20,1003.6,18.3,177,4,183,676.36,0.02,1003.7,1007.2,1007.3,0,0,77.26,0,2.4,0,0,22.47,181,0
1/30/2022 1:30,1003.4,18.4,185,2,187,676.38,0.02,1003.5,1007,1007.1,0,0,77.9,0,2.4,0,0.6,22.41,186,0.33
1/30/2022 1:40,1003.4,18.1,189,1,189,676.4,0.02,1003.5,1007,1007.1,0,0,77.68,0.1,2.4,0,0.6,22.2,188,0
1/30/2022 1:50,1003.3,18.4,191,1,193,676.42,0.02,1003.4,1006.9,1007,0,0,77.87,0.1,2.4,0,0.8,22.49,192,0.56
1/30/2022 2:00,1003.2,18.1,199,4,203,676.45,0.03,1003.3,1006.8,1006.9,0,0,77.8,0.6,2.4,0,1,22.19,206,0.67
1/30/2022 2:10,1003.2,18.3,210,3,202,676.48,0.03,1003.3,1006.8,1006.9,0,0,77.61,0.7,2.4,0.3,1.2,22.43,211,0.44
1/30/2022 2:20,1003.2,18.1,208,8,206,676.5,0.02,1003.3,1006.8,1006.9,0,0,77.15,0.4,2.4,0.3,1,22.26,212,0
1/30/2022 2:30,1003.2,18.1,216,3,212,676.52,0.02,1003.3,1006.8,1006.9,0,0,76.99,0.2,2.4,0.3,1,22.33,211,1
1/30/2022 2:40,1003.2,18.3,204,4,188,676.55,0.03,1003.3,1006.8,1006.9,0,0,77.24,0.9,2.4,0.3,1.3,22.46,208,0.78
1/30/2022 2:50,1003.1,18,210,3,209,676.58,0.03,1003.2,1006.7,1006.8,0,0,77.4,0.8,2.4,0.3,1.2,22.18,206,0.67
1/30/2022 3:00,1003.1,17.9,211,4,208,676.61,0.03,1003.2,1006.7,1006.8,0,0,77.18,0.9,2.4,0,1.2,22.11,207,0.56
1/30/2022 3:10,1003.1,17.5,204,6,202,676.64,0.03,1003.2,1006.7,1006.8,0,0,76.76,0.7,2.4,0,1.4,21.8,202,0.78
